index1,index2,similarity,citing1,cited1,citing2,cited2,remove_row
1421,7111,0.721830985915493,9462acef826a6b495fe8fb281660ee4418bb840e,21aaceb3fc27e8cc831e25191d967daa0d8962bf,9462acef826a6b495fe8fb281660ee4418bb840e,21aaceb3fc27e8cc831e25191d967daa0d8962bf,1421
1452,7309,0.6852367688022284,da2a80ac34255bd566db0fcb01f9a4d0877cc43d,1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2,da2a80ac34255bd566db0fcb01f9a4d0877cc43d,1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2,7309
1460,1696,0.8429423459244533,dd6f9597ac01d02d6447febeb50e4ea3ff425661,99bb77767322f5b90e426a2af4c5d9cf0cda1ac1,dd6f9597ac01d02d6447febeb50e4ea3ff425661,99bb77767322f5b90e426a2af4c5d9cf0cda1ac1,1460
1463,3149,0.9793103448275862,f36300a29107655359ffb8ed2db04c93dada24aa,aac9fb0178847fc4e17a1acdd5d9662ff53b9c94,f36300a29107655359ffb8ed2db04c93dada24aa,aac9fb0178847fc4e17a1acdd5d9662ff53b9c94,1463
1468,5347,0.9975062344139652,5a9ba9e9e6bebe352f02f3e3f7b949a05455c2c4,a7ac7172a4cf4f0c922cea8091af0d28040e6190,5a9ba9e9e6bebe352f02f3e3f7b949a05455c2c4,a7ac7172a4cf4f0c922cea8091af0d28040e6190,1468
1469,4472,0.8155339805825242,2f8775c2ed99bfc975cac6c173e763edd9e74bb5,454792d5d20755c4bd2e37cbffaee14f02575055,2f8775c2ed99bfc975cac6c173e763edd9e74bb5,454792d5d20755c4bd2e37cbffaee14f02575055,1469
1480,6148,0.8345323741007195,4b40bf5ea0a2ded9d1f651c4d07bd5a5ab04fc73,daf678e8c63a4971516cf163fdd8178f3ae6b832,4b40bf5ea0a2ded9d1f651c4d07bd5a5ab04fc73,daf678e8c63a4971516cf163fdd8178f3ae6b832,1480
1481,4361,0.988313856427379,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,1481
1495,5595,0.9945652173913044,85157a05c0eba82e6d6e424fca5ad60946339006,2865b07f8b8189049cf726bff1ccdaeef3fbe62b,85157a05c0eba82e6d6e424fca5ad60946339006,2865b07f8b8189049cf726bff1ccdaeef3fbe62b,1495
1506,5244,0.7089715536105032,ffda3e25293d09832e8a6e7b1378b1670af725b2,de5d6cbd75278792715b53a57b73910d69d0abc8,ffda3e25293d09832e8a6e7b1378b1670af725b2,de5d6cbd75278792715b53a57b73910d69d0abc8,1506
1507,4298,0.987146529562982,ba4894e4b603d964ba1ecece92e28e3e0826d15f,d26738febf6ecf60e9a5fd257b2f2c030b1e7d41,ba4894e4b603d964ba1ecece92e28e3e0826d15f,d26738febf6ecf60e9a5fd257b2f2c030b1e7d41,4298
1515,7245,0.9060773480662984,cf43ab7995bb90d374fddcf917685ae5c757c13f,c0e9eaec2955cf840c040baae65c4a25f1f6f126,cf43ab7995bb90d374fddcf917685ae5c757c13f,c0e9eaec2955cf840c040baae65c4a25f1f6f126,7245
1528,4297,0.992337164750958,6a082f0b08e63e9d956109c03a40ec4078678968,112b38418f6a6bf6372b582216b64c9b398ec1fb,6a082f0b08e63e9d956109c03a40ec4078678968,112b38418f6a6bf6372b582216b64c9b398ec1fb,4297
1530,3693,0.9665071770334928,afac59ae3a303e8d017a7293d5eaeace280a8801,77f88d0c529b9c1cec264cf28edb1a9f1685d502,afac59ae3a303e8d017a7293d5eaeace280a8801,77f88d0c529b9c1cec264cf28edb1a9f1685d502,3693
1533,4085,0.696798493408663,7801866bcfec901af53dcd6ba7fb381fa54db30e,21c58f2f4a377853fa58c8d5ac624b38df3bc250,7801866bcfec901af53dcd6ba7fb381fa54db30e,21c58f2f4a377853fa58c8d5ac624b38df3bc250,4085
1533,6875,0.8296795952782462,7801866bcfec901af53dcd6ba7fb381fa54db30e,21c58f2f4a377853fa58c8d5ac624b38df3bc250,7801866bcfec901af53dcd6ba7fb381fa54db30e,21c58f2f4a377853fa58c8d5ac624b38df3bc250,6875
1539,6848,0.994535519125683,45aaad1ce30b0ab97d335bf71b239a54c09f69f0,06689c4f9d8a2fa2d78a4a70301684e4e676c9fb,45aaad1ce30b0ab97d335bf71b239a54c09f69f0,06689c4f9d8a2fa2d78a4a70301684e4e676c9fb,1539
1540,2882,0.7560975609756098,c0bd57273408d61d0802b8d5ec231c6fa59736e2,d6277359d5f4a7fdca105c27d0e5896eaa6de5f8,c0bd57273408d61d0802b8d5ec231c6fa59736e2,d6277359d5f4a7fdca105c27d0e5896eaa6de5f8,1540
1549,2201,0.6288951841359773,24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a,03a02c636aef2616afe010f2c81a1adf33808d16,24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a,03a02c636aef2616afe010f2c81a1adf33808d16,2201
1550,5949,0.8220064724919094,6d14388025cb78608ed5edfbe09fb1abf9c0baad,4c867e3b75d1a25d41b0e80681036904f4435127,6d14388025cb78608ed5edfbe09fb1abf9c0baad,4c867e3b75d1a25d41b0e80681036904f4435127,1550
1558,5333,0.9927797833935018,6aadf52edbc36ac45f6951e6d851c7b727e6c586,c2ced7fa40c9c6009e57d5f3bdf3e58cc72a84e1,6aadf52edbc36ac45f6951e6d851c7b727e6c586,c2ced7fa40c9c6009e57d5f3bdf3e58cc72a84e1,1558
1567,3445,0.8388349514563107,c83da6d4d4e583d9858a4fde37ee4dc41bbff3a2,118f27125c800af79a088700b6bdbb8adaf3823f,c83da6d4d4e583d9858a4fde37ee4dc41bbff3a2,118f27125c800af79a088700b6bdbb8adaf3823f,1567
1574,2612,0.7445544554455445,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,2612
1574,6639,0.8545618789521229,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,6639
1577,2504,0.7829614604462475,da3a7295c88799275a0116b828d7c629f77cd6df,6ef9957a1ea915352017214e7673509a91739519,da3a7295c88799275a0116b828d7c629f77cd6df,6ef9957a1ea915352017214e7673509a91739519,1577
1580,5718,0.9326923076923076,313014452115e7d12c257ae017f98c271704e1cd,bcd879be69bd36cbf80b5b7c4f551d042c1b045c,313014452115e7d12c257ae017f98c271704e1cd,bcd879be69bd36cbf80b5b7c4f551d042c1b045c,1580
1583,6536,0.9466192170818504,0c9b7935acff54d6f4cde664f8d14872e09edb04,c4499beb351ddf6a868fc18ce702cfd2ad7899b0,0c9b7935acff54d6f4cde664f8d14872e09edb04,c4499beb351ddf6a868fc18ce702cfd2ad7899b0,6536
1585,7800,0.9080675422138836,1602a793613163691841c6fd285273e504816c22,4af9dd91f41429e41761799539ddd4b071872c8a,1602a793613163691841c6fd285273e504816c22,4af9dd91f41429e41761799539ddd4b071872c8a,1585
1586,2443,0.7656903765690377,d2d310fed2ed5ede27bf7580fce4826ad7eceeb7,f00d1de687963e67dd28d5de394cdf5f73e21734,d2d310fed2ed5ede27bf7580fce4826ad7eceeb7,f00d1de687963e67dd28d5de394cdf5f73e21734,1586
1593,3239,0.9766666666666668,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,3239
1597,3174,0.8,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6,f2aa3b10e03add721416318b5e4ce7f5896d5dc4,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6,f2aa3b10e03add721416318b5e4ce7f5896d5dc4,1597
1598,3430,0.981132075471698,816955405f63453a81e481a3570b2d22d9a33fc6,6117d25f8cfc7498f77cdef52f4d2ec3fe08ca01,816955405f63453a81e481a3570b2d22d9a33fc6,6117d25f8cfc7498f77cdef52f4d2ec3fe08ca01,3430
1617,6291,0.9944444444444444,8d10472bd23eca8ad959e30075c19794b1d946c8,8c575ce43c31cce069d67eb00a31ea8dc71d6ef6,8d10472bd23eca8ad959e30075c19794b1d946c8,8c575ce43c31cce069d67eb00a31ea8dc71d6ef6,1617
1618,5959,0.9543973941368078,76fc8262a4b85a40e57f425403d23a39ea488873,9daeced0925b74cec0cb589d2682c6c9060e669b,76fc8262a4b85a40e57f425403d23a39ea488873,9daeced0925b74cec0cb589d2682c6c9060e669b,5959
1618,7588,0.8492063492063492,76fc8262a4b85a40e57f425403d23a39ea488873,9daeced0925b74cec0cb589d2682c6c9060e669b,76fc8262a4b85a40e57f425403d23a39ea488873,9daeced0925b74cec0cb589d2682c6c9060e669b,1618
1621,7059,0.9901960784313726,d76c74332c25fd87a7889d5c5c0408e811ccebc3,0d04332b6a01c1f4ce5563a4daed6e673f828595,d76c74332c25fd87a7889d5c5c0408e811ccebc3,0d04332b6a01c1f4ce5563a4daed6e673f828595,7059
1632,3379,0.9875518672199172,26420ec3d87ab5cce2f6439c368e6cfab4dbd4e0,ed36122184056b9dbc518e3b59444e0f1b913acc,26420ec3d87ab5cce2f6439c368e6cfab4dbd4e0,ed36122184056b9dbc518e3b59444e0f1b913acc,3379
1663,7729,0.994328922495274,f9fe13905c5ac93723c8ac041bdb6ce560343899,536420458ac98229a602054db9e9b5320c60c29d,f9fe13905c5ac93723c8ac041bdb6ce560343899,536420458ac98229a602054db9e9b5320c60c29d,1663
1665,2770,0.6577540106951871,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,1665
1666,8151,0.6907216494845361,21c44db71f8965dd970ffa23bcda403fdb306aba,7fa4f05dd489b6dd03065069f660c89328337e18,21c44db71f8965dd970ffa23bcda403fdb306aba,7fa4f05dd489b6dd03065069f660c89328337e18,1666
1667,6236,0.9490333919156416,1299de4f6f7b52a81ab2612c75fd09982c21a2e7,34e5513017c555463409013e0f16af946348f7bf,1299de4f6f7b52a81ab2612c75fd09982c21a2e7,34e5513017c555463409013e0f16af946348f7bf,1667
1675,3164,0.6078886310904872,e630311c0ca0d19549bd0959fedd924d929fba85,2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9,e630311c0ca0d19549bd0959fedd924d929fba85,2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9,3164
1675,5489,0.9864864864864864,e630311c0ca0d19549bd0959fedd924d929fba85,2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9,e630311c0ca0d19549bd0959fedd924d929fba85,2cb9f88cf6425013c7c976fbb8b65bcbbff0d7e9,1675
1676,4603,0.93125,48793a345eacc733e0e3dd51cb0cafd56baf101f,990f0494d4f46e43bdb76415e8524ce591902792,48793a345eacc733e0e3dd51cb0cafd56baf101f,990f0494d4f46e43bdb76415e8524ce591902792,4603
1680,4246,0.8949771689497716,d22e781fc708567ae85781190c26cdd2a89ca5fd,55ff17eba1d9e452dfc60f0a6792ed24d2dcac1a,d22e781fc708567ae85781190c26cdd2a89ca5fd,55ff17eba1d9e452dfc60f0a6792ed24d2dcac1a,4246
1684,4723,0.7246376811594203,cf43ab7995bb90d374fddcf917685ae5c757c13f,c0e9eaec2955cf840c040baae65c4a25f1f6f126,cf43ab7995bb90d374fddcf917685ae5c757c13f,c0e9eaec2955cf840c040baae65c4a25f1f6f126,4723
1693,7003,0.863768115942029,885ad63d83d02f267459f6b393c86dfb93949f85,31c52271ea827ad7c67d35cd4742302fd3026af7,885ad63d83d02f267459f6b393c86dfb93949f85,31c52271ea827ad7c67d35cd4742302fd3026af7,7003
1717,6712,0.8868274582560297,c1a85696bc2faf53a535afd601ae746287183666,2640c22781cc90ee4adfc3274d91bee624a13977,c1a85696bc2faf53a535afd601ae746287183666,2640c22781cc90ee4adfc3274d91bee624a13977,6712
1721,1921,0.9593810444874274,612ded829216baf7e89f4ac18c88494cb0cee8cf,77046bdba19d5e11ba2b3e2cbe321485c7b50ce5,612ded829216baf7e89f4ac18c88494cb0cee8cf,77046bdba19d5e11ba2b3e2cbe321485c7b50ce5,1921
1725,7227,0.8277227722772277,0c2df06e08abaa4128481a07752aa00e7d4d2ba8,3ee799d6ef37787ae053bf961863b8fd0b3d6397,0c2df06e08abaa4128481a07752aa00e7d4d2ba8,3ee799d6ef37787ae053bf961863b8fd0b3d6397,1725
1730,3558,0.6111111111111112,2594d5a4fe56fd16b141fc870ffa202daee78435,14ae303b271f189e54ef5089b7b2d9dd22d54ce0,2594d5a4fe56fd16b141fc870ffa202daee78435,14ae303b271f189e54ef5089b7b2d9dd22d54ce0,3558
1736,7278,0.958041958041958,9d1c38923868aad077de91a389a27f72d592d329,badee7f8b87dbf9d38775bebaad489d664fe0ef3,9d1c38923868aad077de91a389a27f72d592d329,badee7f8b87dbf9d38775bebaad489d664fe0ef3,1736
1744,2220,0.9366602687140116,f14e762b9fac73b60a201d23b8b724a6c7746cf6,52b9ca6169381630781a1fe69651d8f77f22036a,f14e762b9fac73b60a201d23b8b724a6c7746cf6,52b9ca6169381630781a1fe69651d8f77f22036a,2220
1757,7704,0.9972602739726028,23058ccee14a5d146f7b7dbf2bab9ff2561e8d36,be751efb03f58c926f509f76e5c18b80af85f60d,23058ccee14a5d146f7b7dbf2bab9ff2561e8d36,be751efb03f58c926f509f76e5c18b80af85f60d,1757
1758,2721,0.7902097902097902,ce5e40ddeb4fd7949aaeb507a66ac27887d12b95,be59cc09630da876d2dfada6165711f5bd19506f,ce5e40ddeb4fd7949aaeb507a66ac27887d12b95,be59cc09630da876d2dfada6165711f5bd19506f,2721
1763,4102,0.9971014492753624,5f9e27fd212e0eac30dd8b2e9a53d422f5ca0bd4,9e4ab179a114ed860aebd5ee4699406aa7088069,5f9e27fd212e0eac30dd8b2e9a53d422f5ca0bd4,9e4ab179a114ed860aebd5ee4699406aa7088069,4102
1766,7006,0.8169642857142857,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,d79a9cc876798786762088cdacd3978d9beb24d9,12a23d19543e73b5808b35f1ff2d00faba633bb6,1766
1772,7553,0.8584474885844748,de55a5cd1616bf4539bf66936b34e90a594cabee,32a089cfda93488dd4ce93bef85500d27e660d8d,de55a5cd1616bf4539bf66936b34e90a594cabee,32a089cfda93488dd4ce93bef85500d27e660d8d,1772
1775,2903,0.9960629921259844,4552697d8f6a250de747b259809c1b53bd6a86f4,2f587ec3f121d1121885a4a62d2a4a82422c14be,4552697d8f6a250de747b259809c1b53bd6a86f4,2f587ec3f121d1121885a4a62d2a4a82422c14be,2903
1784,7931,0.6814814814814815,ce0af1f5dc558ccce6483b598b49fd8871349c6d,545b378bc2f2937330d61c184650ea4060071d75,ce0af1f5dc558ccce6483b598b49fd8871349c6d,545b378bc2f2937330d61c184650ea4060071d75,1784
1798,4460,0.9924812030075189,558eebeb81558e8687a08bff77142d29eb109539,0dcacafae6de3fd5cacf9ddc202e74ce4f4233d9,558eebeb81558e8687a08bff77142d29eb109539,0dcacafae6de3fd5cacf9ddc202e74ce4f4233d9,4460
1802,7203,0.9879518072289156,5c691d1e253c982ebe4ecc60cffd26d1898fe832,2783be70248851324dd8a75aeba3f96bc90646d1,5c691d1e253c982ebe4ecc60cffd26d1898fe832,2783be70248851324dd8a75aeba3f96bc90646d1,7203
1803,7513,0.889937106918239,7cda88815f9e7424090048076e27807c9dc013bb,4494bc8ad849e0f6ce5441d678a074b21cc137e6,7cda88815f9e7424090048076e27807c9dc013bb,4494bc8ad849e0f6ce5441d678a074b21cc137e6,7513
1810,6034,0.7100271002710027,4552697d8f6a250de747b259809c1b53bd6a86f4,2f587ec3f121d1121885a4a62d2a4a82422c14be,4552697d8f6a250de747b259809c1b53bd6a86f4,2f587ec3f121d1121885a4a62d2a4a82422c14be,6034
1822,1882,0.6607538802660754,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,1882
1822,6465,0.9763513513513512,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,1822
1827,4009,0.9849624060150376,77a475e14da20990a41d531bef2297b8a6ca2d32,d51fb4a6244e775cea0f9d2075c1839610b07acc,77a475e14da20990a41d531bef2297b8a6ca2d32,d51fb4a6244e775cea0f9d2075c1839610b07acc,1827
1849,5859,0.6349206349206349,471ff2f6fff41e64350168b059ac3f13696c1c09,b69aa2af017d1a5332e34ee0cc8e7890abb504c1,471ff2f6fff41e64350168b059ac3f13696c1c09,b69aa2af017d1a5332e34ee0cc8e7890abb504c1,5859
1856,7737,0.9003322259136213,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,d388588cbc8aef4f1eba7b56f1571191370f6e75,7348e48de2ad238df345015c6b9c42830bee728b,1856
1862,2973,0.7230443974630021,b8e6e49eeff528724f0cf2af762de06b21523efd,ac201891add4094f80ce57508abc29393af7dcac,b8e6e49eeff528724f0cf2af762de06b21523efd,ac201891add4094f80ce57508abc29393af7dcac,2973
1866,2747,0.7771428571428571,c68aa2399ed2c2fdcb1c686e8756eb6af886514e,c4b84b6c3a20fba285db7f6133a4ad86e440ae01,c68aa2399ed2c2fdcb1c686e8756eb6af886514e,c4b84b6c3a20fba285db7f6133a4ad86e440ae01,2747
1879,6844,0.8895522388059701,a39a8d1c05371b88a902d6c519784b300461a8ef,4aa822d0015b48da6fb2c4d88b343babbf16af9b,a39a8d1c05371b88a902d6c519784b300461a8ef,4aa822d0015b48da6fb2c4d88b343babbf16af9b,6844
1882,6465,0.6887417218543046,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,1882
1900,7069,0.984924623115578,e12c5f58b9e85ef4f8e92b573c8b3329b2d22713,078146f48f0f34d0f60b38ce1b7b40c791c06264,e12c5f58b9e85ef4f8e92b573c8b3329b2d22713,078146f48f0f34d0f60b38ce1b7b40c791c06264,1900
1917,3707,0.98,efaa33b745b1420d6bf13873a4df09680c7984e0,eb08d5a6852228a7b45deb22f1bf4dde945020c6,efaa33b745b1420d6bf13873a4df09680c7984e0,eb08d5a6852228a7b45deb22f1bf4dde945020c6,1917
1931,2883,0.7638603696098563,fb938c1588cd2a4db72b97f9f1b27b731294e12f,941f7c3c36dd13ebb7d3a0e48d2872e0f2e44c28,fb938c1588cd2a4db72b97f9f1b27b731294e12f,941f7c3c36dd13ebb7d3a0e48d2872e0f2e44c28,1931
1941,5279,0.8905775075987842,b8981f9f1fb01660781ebc3793fb8e8fa0607293,daefcbcd01aeca630d329a1df45bfb89ccc638b1,b8981f9f1fb01660781ebc3793fb8e8fa0607293,daefcbcd01aeca630d329a1df45bfb89ccc638b1,1941
1945,3258,0.7473460721868365,ed8efdf7a7ebf78652e74ff56cc8ffd39fc7216d,d8d8ff0e4bb34d812807de4a5f7ce5dac7ea58f6,ed8efdf7a7ebf78652e74ff56cc8ffd39fc7216d,d8d8ff0e4bb34d812807de4a5f7ce5dac7ea58f6,1945
1952,6698,0.9701492537313432,5d439226d168f6a068faa6e42dc1443c4d9c81b6,22bfc9b58c461074f4c025dba9bd8e7b52a0929e,5d439226d168f6a068faa6e42dc1443c4d9c81b6,22bfc9b58c461074f4c025dba9bd8e7b52a0929e,6698
1953,2744,0.9967637540453076,78f99a9a83c157c1422b88896bf945606fbacabc,73ccd6dc25a318819a7eac8b916dbe6cd056f578,78f99a9a83c157c1422b88896bf945606fbacabc,73ccd6dc25a318819a7eac8b916dbe6cd056f578,2744
1973,3261,0.9942196531791908,a734b0c4eacb71fade0b3325a75f4afa53bc04a7,70d23ab5d4d4a6eb291725516b5e91317070a05c,a734b0c4eacb71fade0b3325a75f4afa53bc04a7,70d23ab5d4d4a6eb291725516b5e91317070a05c,3261
1977,3138,0.9850187265917604,0751ca9d7eb15f21e90374b6fcdc299948d2111e,6520584cb0d400b610e60c6195c0abb66cf7de11,0751ca9d7eb15f21e90374b6fcdc299948d2111e,6520584cb0d400b610e60c6195c0abb66cf7de11,1977
1978,2876,0.9884615384615384,09f1dbacd425e89e0a8373717f1151079ddf240b,000a4f645f4ee037db3df4f3aa0effb85922df19,09f1dbacd425e89e0a8373717f1151079ddf240b,000a4f645f4ee037db3df4f3aa0effb85922df19,1978
1990,7855,0.9919354838709676,7184b56dd919fab78fe2d06a53e2b35766ddd9da,fe13f843c52243e096d7e1a52345a68eaf2cfef1,7184b56dd919fab78fe2d06a53e2b35766ddd9da,fe13f843c52243e096d7e1a52345a68eaf2cfef1,1990
1992,3616,0.8536585365853658,bd77af08d98bb7afb4a6e30e6eb0f6a1b6284704,5350e08f303ab094a28dd8b0faa2c4ed683c55b5,bd77af08d98bb7afb4a6e30e6eb0f6a1b6284704,5350e08f303ab094a28dd8b0faa2c4ed683c55b5,1992
2023,2805,0.8247422680412371,1240d2498b95886789935d9d199b9b555a05492d,b2953028f52723af59934b44c0958c1a3af276a8,1240d2498b95886789935d9d199b9b555a05492d,b2953028f52723af59934b44c0958c1a3af276a8,2023
2032,4264,0.7473524962178517,7c0238ef1cd6eab52c9234d7233eaa863f085bb5,7b4cc07c1ddd84cb09eb5edd2c1ce2b90cf2dc28,7c0238ef1cd6eab52c9234d7233eaa863f085bb5,7b4cc07c1ddd84cb09eb5edd2c1ce2b90cf2dc28,4264
2034,3504,0.9878048780487804,119d557ec4fedd0a37c54b9e9c4c7acd10f41606,c1d0d1da027cee3da7c455d1a78f3aefd0a10d8b,119d557ec4fedd0a37c54b9e9c4c7acd10f41606,c1d0d1da027cee3da7c455d1a78f3aefd0a10d8b,3504
2037,4601,0.9966101694915256,06650b7933691b5f50eeffe182808ad8928cee33,970c5a1eea3de89f13f1c5583faf8691077ab02b,06650b7933691b5f50eeffe182808ad8928cee33,970c5a1eea3de89f13f1c5583faf8691077ab02b,4601
2040,2625,0.9266770670826832,15233331f0f5dd11a8523b538138ebf27210148f,0f2c26e82d12c010a6d7edce805eed85b4217842,15233331f0f5dd11a8523b538138ebf27210148f,0f2c26e82d12c010a6d7edce805eed85b4217842,2040
2041,4826,0.9934924078091106,837e203c03e8c7aca1d6a5eff16da685f83fa807,9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1,837e203c03e8c7aca1d6a5eff16da685f83fa807,9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1,4826
2042,2456,0.9944547134935304,f48888eb870eba77917d34efc79bbcedd4bbb411,6990deef767a4ae50034232f0901d59d9e79770f,f48888eb870eba77917d34efc79bbcedd4bbb411,6990deef767a4ae50034232f0901d59d9e79770f,2456
2051,2960,0.8056206088992974,b2688b811c28f69665732a5a68680c379a339fc9,b90196005b0f1eb0953758c16869633d7ca3399d,b2688b811c28f69665732a5a68680c379a339fc9,b90196005b0f1eb0953758c16869633d7ca3399d,2960
2064,3433,0.8987730061349694,a88406dcf4f6b9f3fc35978467181d8714f830ef,ee9120c7beace20b23a14e334ee1e76c1cdef7d0,a88406dcf4f6b9f3fc35978467181d8714f830ef,ee9120c7beace20b23a14e334ee1e76c1cdef7d0,3433
2072,6520,0.7289293849658315,941df9dcd2d4ba6e6f641527e667a4bca4a9d23e,7449ebce258d5d0ac3e875a2fc20b7407d862f63,941df9dcd2d4ba6e6f641527e667a4bca4a9d23e,7449ebce258d5d0ac3e875a2fc20b7407d862f63,6520
2083,5599,0.8982725527831094,27717c955391418fdfd741398938409a32848c93,f2d1e364a067e08a35265de3c56c9dd5e8595d18,27717c955391418fdfd741398938409a32848c93,f2d1e364a067e08a35265de3c56c9dd5e8595d18,2083
2088,3499,0.6970684039087948,560c67b8d5c6e4b2809fbbd308d373366241ea86,b0fe8d2727db77f58bc430fef29aba3308ecd3f2,560c67b8d5c6e4b2809fbbd308d373366241ea86,b0fe8d2727db77f58bc430fef29aba3308ecd3f2,3499
2089,5384,0.6971428571428572,7c9eedc102d73eeffb07410efeaa590c0b04c1fe,cf6b7a930c422ee1e7ea96c01be20770f2d937d1,7c9eedc102d73eeffb07410efeaa590c0b04c1fe,cf6b7a930c422ee1e7ea96c01be20770f2d937d1,5384
2091,5450,0.924187725631769,7cda88815f9e7424090048076e27807c9dc013bb,3f93c7d5e18c1ebf108f3daac65e0701811667d7,7cda88815f9e7424090048076e27807c9dc013bb,3f93c7d5e18c1ebf108f3daac65e0701811667d7,2091
2097,7105,0.7082294264339152,48bff8eae05fb5369b0026742eaa79178e107fbb,bc6ad001c395e92920839e45dfd7e05ce69405d2,48bff8eae05fb5369b0026742eaa79178e107fbb,bc6ad001c395e92920839e45dfd7e05ce69405d2,7105
2103,4502,0.9891891891891892,2ed6b327f86ebfb873f38b84acc1997c3850ace1,2e66c4617efa68cc7ad6745eeb16d23bd9a551bc,2ed6b327f86ebfb873f38b84acc1997c3850ace1,2e66c4617efa68cc7ad6745eeb16d23bd9a551bc,2103
2107,2345,0.678617157490397,800ec2373cfc2706baa123c57aeb06c4f8d2279c,46d8cc36dbf30b274aa7edbd36ed319556ea8047,800ec2373cfc2706baa123c57aeb06c4f8d2279c,46d8cc36dbf30b274aa7edbd36ed319556ea8047,2345
2110,6393,0.7489539748953975,da2a80ac34255bd566db0fcb01f9a4d0877cc43d,1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2,da2a80ac34255bd566db0fcb01f9a4d0877cc43d,1fd9bb3fda0dae1ee2d5495072456b6c64f3fdc2,2110
2111,2319,0.7643892339544514,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2111
2111,2540,0.9394402035623408,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2111
2111,2954,0.802608695652174,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,2111
2115,2332,0.991044776119403,365727bf4eebb774f1f0e86f420c8b6ee8caeb77,6df9cfbb8925634a398a798179aacbf70c566f1b,365727bf4eebb774f1f0e86f420c8b6ee8caeb77,6df9cfbb8925634a398a798179aacbf70c566f1b,2115
2116,5674,0.865979381443299,9dc7e80e06268422d843f7c51c189e5ce6ceb568,4d7306d6200d68d8b18a331837efef26ef5e034c,9dc7e80e06268422d843f7c51c189e5ce6ceb568,4d7306d6200d68d8b18a331837efef26ef5e034c,2116
2119,5579,0.8764705882352941,1cb10d6d52502084cb4d8e00111d0ed8955b98ac,7d32e3cb0dbcf2ea9e82747629d6ed929fcb94f3,1cb10d6d52502084cb4d8e00111d0ed8955b98ac,7d32e3cb0dbcf2ea9e82747629d6ed929fcb94f3,5579
